subject,pattern,pat_prblty,cue1,cue2,cue3,cue4,start_time,RT,trial_outcome,response,accuracy
6250,9,0.5,0,2,3,0,60918.4733825,61452.973959,0,0,1
6250,5,0.833,1,0,3,0,60918.4733825,61455.6738999,1,1,1
6250,7,0.895,1,0,0,0,60918.4733825,61457.6751396,1,1,1
6250,3,0.923,1,2,0,0,60918.4733825,61459.9081436,1,1,1
6250,9,0.5,0,2,3,0,60918.4733825,61462.3738639,0,1,0
6250,8,0.105,0,2,3,4,60918.4733825,61464.9250986,0,0,1
6250,14,0.105,0,0,0,4,60918.4733825,61467.7406381,1,0,0
6250,3,0.923,1,2,0,0,60918.4733825,61469.3238829,1,0,0
6250,7,0.895,1,0,0,0,60918.4733825,61470.8071258,1,1,1
6250,5,0.833,1,0,3,0,60918.4733825,61472.4085184,0,1,0
6250,12,0.077,0,0,3,4,60918.4733825,61474.6585876,0,0,1
6250,5,0.833,1,0,3,0,60918.4733825,61476.2907236,1,0,0
6250,10,0.167,0,2,0,4,60918.4733825,61477.9239646,0,0,1
6250,4,0.222,1,0,3,4,60918.4733825,61480.4905169,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,130906.7206331,1,1,1
6253,8,0.105,0,2,3,4,130902.6716612,130911.5384445,0,0,1
6253,7,0.895,1,0,0,0,130902.6716612,130914.1707206,1,1,1
6253,8,0.105,0,2,3,4,130902.6716612,130916.8373922,0,1,0
6253,12,0.077,0,0,3,4,130902.6716612,130919.6209821,0,0,1
6253,9,0.5,0,2,3,0,130902.6716612,130924.3374382,1,0,0
6253,8,0.105,0,2,3,4,130902.6716612,130928.1375043,0,1,0
6253,12,0.077,0,0,3,4,130902.6716612,130930.821231,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,130935.9540498,1,1,1
6253,1,0.895,1,2,3,0,130902.6716612,130937.9872936,1,0,0
6253,8,0.105,0,2,3,4,130902.6716612,130945.0885413,0,1,0
6253,3,0.923,1,2,0,0,130902.6716612,130947.9719214,1,1,1
6253,13,0.444,0,0,3,0,130902.6716612,130950.8039989,1,0,0
6253,5,0.833,1,0,3,0,130902.6716612,130955.2541826,1,0,0
6253,7,0.895,1,0,0,0,130902.6716612,130958.4874518,0,0,1
6253,6,0.5,1,0,0,4,130902.6716612,130963.5221133,1,0,0
6253,4,0.222,1,0,3,4,130902.6716612,130968.2539382,0,1,0
6253,8,0.105,0,2,3,4,130902.6716612,130971.638587,0,1,0
6253,1,0.895,1,2,3,0,130902.6716612,130973.9373145,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,130976.2207788,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,130978.3218398,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,130984.4719547,0,1,0
6253,2,0.778,1,2,0,4,130902.6716612,130989.6540817,0,1,0
6253,10,0.167,0,2,0,4,130902.6716612,130995.7039812,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131001.3383852,1,0,0
6253,6,0.5,1,0,0,4,130902.6716612,131006.8884773,0,1,0
6253,14,0.105,0,0,0,4,130902.6716612,131010.7041346,0,1,0
6253,11,0.556,0,2,0,0,130902.6716612,131012.705074,0,1,0
6253,7,0.895,1,0,0,0,130902.6716612,131014.637315,1,0,0
6253,4,0.222,1,0,3,4,130902.6716612,131018.8218593,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131021.854024,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131024.2208858,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,131027.5539093,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,131029.8038927,1,0,0
6253,2,0.778,1,2,0,4,130902.6716612,131033.0387029,1,1,1
6253,14,0.105,0,0,0,4,130902.6716612,131036.1219682,0,1,0
6253,8,0.105,0,2,3,4,130902.6716612,131038.6705954,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,131042.8206064,0,1,0
6253,8,0.105,0,2,3,4,130902.6716612,131045.8707329,1,1,1
6253,14,0.105,0,0,0,4,130902.6716612,131049.3884808,0,0,1
6253,5,0.833,1,0,3,0,130902.6716612,131055.3039904,1,0,0
6253,9,0.5,0,2,3,0,130902.6716612,131057.8374979,1,1,1
6253,2,0.778,1,2,0,4,130902.6716612,131060.8040004,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,131063.5206691,0,0,1
6253,6,0.5,1,0,0,4,130902.6716612,131066.1707795,0,1,0
6253,2,0.778,1,2,0,4,130902.6716612,131068.2706643,0,1,0
6253,14,0.105,0,0,0,4,130902.6716612,131070.3540684,0,1,0
6253,13,0.444,0,0,3,0,130902.6716612,131072.2707905,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131075.6706996,0,1,0
6253,10,0.167,0,2,0,4,130902.6716612,131077.9372264,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131080.5872867,1,1,1
6253,10,0.167,0,2,0,4,130902.6716612,131082.5551039,0,1,0
6253,7,0.895,1,0,0,0,130902.6716612,131091.8052624,1,1,1
6253,2,0.778,1,2,0,4,130902.6716612,131094.6384777,1,1,1
6253,12,0.077,0,0,3,4,130902.6716612,131101.4373715,0,0,1
6253,8,0.105,0,2,3,4,130902.6716612,131104.2373945,0,0,1
6253,14,0.105,0,0,0,4,130902.6716612,131106.7539049,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131110.3207601,0,1,0
6253,7,0.895,1,0,0,0,130902.6716612,131112.4718504,1,0,0
6253,10,0.167,0,2,0,4,130902.6716612,131118.2538722,1,0,0
6253,7,0.895,1,0,0,0,130902.6716612,131121.470712,1,0,0
6253,14,0.105,0,0,0,4,130902.6716612,131123.7207068,0,0,1
6253,11,0.556,0,2,0,0,130902.6716612,131126.4884669,0,1,0
6253,13,0.444,0,0,3,0,130902.6716612,131130.0040537,0,1,0
6253,3,0.923,1,2,0,0,130902.6716612,131133.5706628,1,0,0
6253,4,0.222,1,0,3,4,130902.6716612,131135.5538875,0,0,1
6253,5,0.833,1,0,3,0,130902.6716612,131139.0205289,1,1,1
6253,12,0.077,0,0,3,4,130902.6716612,131141.9717799,0,1,0
6253,3,0.923,1,2,0,0,130902.6716612,131144.7052223,1,0,0
6253,1,0.895,1,2,3,0,130902.6716612,131146.9371995,1,0,0
6253,10,0.167,0,2,0,4,130902.6716612,131148.8042196,0,1,0
6253,7,0.895,1,0,0,0,130902.6716612,131151.1206135,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131154.8717203,1,1,1
6253,8,0.105,0,2,3,4,130902.6716612,131158.0049744,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131160.8705979,0,1,0
6253,2,0.778,1,2,0,4,130902.6716612,131163.5205645,1,1,1
6253,5,0.833,1,0,3,0,130902.6716612,131168.4871142,1,1,1
6253,1,0.895,1,2,3,0,130902.6716612,131171.788303,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131177.7883408,0,1,0
6253,1,0.895,1,2,3,0,130902.6716612,131180.603911,1,1,1
6253,14,0.105,0,0,0,4,130902.6716612,131183.1050063,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131186.6049804,0,1,0
6253,5,0.833,1,0,3,0,130902.6716612,131190.2205611,1,0,0
6253,11,0.556,0,2,0,0,130902.6716612,131192.9383304,1,0,0
6253,6,0.5,1,0,0,4,130902.6716612,131199.1872188,1,1,1
6253,5,0.833,1,0,3,0,130902.6716612,131201.9205081,1,1,1
6253,10,0.167,0,2,0,4,130902.6716612,131204.1870953,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131206.5038697,0,1,0
6253,8,0.105,0,2,3,4,130902.6716612,131211.07058,0,0,1
6253,13,0.444,0,0,3,0,130902.6716612,131214.5383597,0,0,1
6253,8,0.105,0,2,3,4,130902.6716612,131219.3721321,1,0,0
6253,10,0.167,0,2,0,4,130902.6716612,131223.2205654,0,1,0
6253,11,0.556,0,2,0,0,130902.6716612,131226.5382539,1,0,0
6253,8,0.105,0,2,3,4,130902.6716612,131232.2704363,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,131235.004932,1,1,1
6253,9,0.5,0,2,3,0,130902.6716612,131237.5879387,1,1,1
6253,7,0.895,1,0,0,0,130902.6716612,131241.5549519,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,131248.2050214,0,1,0
6253,13,0.444,0,0,3,0,130902.6716612,131250.7219028,1,0,0
6253,14,0.105,0,0,0,4,130902.6716612,131258.170628,0,1,0
6253,12,0.077,0,0,3,4,130902.6716612,131261.7871188,0,0,1
6253,14,0.105,0,0,0,4,130902.6716612,131267.8382871,0,0,1
6253,7,0.895,1,0,0,0,130902.6716612,131270.1551356,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131276.3382459,1,1,1
6253,7,0.895,1,0,0,0,130902.6716612,131279.6718426,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131282.2040539,1,1,1
6253,4,0.222,1,0,3,4,130902.6716612,131284.7370701,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131287.2884243,1,1,1
6253,8,0.105,0,2,3,4,130902.6716612,131290.1872902,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131292.5373264,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131294.953933,1,1,1
6253,13,0.444,0,0,3,0,130902.6716612,131298.8383469,0,1,0
6253,14,0.105,0,0,0,4,130902.6716612,131301.10476,0,0,1
6253,7,0.895,1,0,0,0,130902.6716612,131303.0884074,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131305.4383464,1,1,1
6253,12,0.077,0,0,3,4,130902.6716612,131307.2371786,0,0,1
6253,8,0.105,0,2,3,4,130902.6716612,131309.6383683,0,0,1
6253,13,0.444,0,0,3,0,130902.6716612,131311.5548828,1,0,0
6253,14,0.105,0,0,0,4,130902.6716612,131314.3538699,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131317.587228,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,131320.8039116,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131326.5536908,1,1,1
6253,7,0.895,1,0,0,0,130902.6716612,131330.105111,1,1,1
6253,4,0.222,1,0,3,4,130902.6716612,131332.3205554,1,0,0
6253,3,0.923,1,2,0,0,130902.6716612,131338.1204962,1,1,1
6253,7,0.895,1,0,0,0,130902.6716612,131340.5050948,1,1,1
6253,4,0.222,1,0,3,4,130902.6716612,131345.3882274,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131347.9538752,0,1,0
6253,6,0.5,1,0,0,4,130902.6716612,131351.1039006,0,0,1
6253,11,0.556,0,2,0,0,130902.6716612,131354.0218839,1,1,1
6253,12,0.077,0,0,3,4,130902.6716612,131357.803792,0,0,1
6253,11,0.556,0,2,0,0,130902.6716612,131360.3051987,1,1,1
6253,7,0.895,1,0,0,0,130902.6716612,131362.9050369,1,1,1
6253,1,0.895,1,2,3,0,130902.6716612,131370.6205243,1,0,0
6253,8,0.105,0,2,3,4,130902.6716612,131373.8372492,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131376.5871448,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,131378.887441,1,1,1
6253,2,0.778,1,2,0,4,130902.6716612,131382.7384844,1,0,0
6253,5,0.833,1,0,3,0,130902.6716612,131386.0038359,1,0,0
6253,11,0.556,0,2,0,0,130902.6716612,131388.0543255,1,1,1
6253,14,0.105,0,0,0,4,130902.6716612,131390.5548749,0,0,1
6253,7,0.895,1,0,0,0,130902.6716612,131394.9882787,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131398.1871277,1,1,1
6253,14,0.105,0,0,0,4,130902.6716612,131400.5883089,0,0,1
6253,10,0.167,0,2,0,4,130902.6716612,131403.7539194,0,0,1
6253,6,0.5,1,0,0,4,130902.6716612,131407.387185,1,0,0
6253,8,0.105,0,2,3,4,130902.6716612,131414.6038222,0,1,0
6253,1,0.895,1,2,3,0,130902.6716612,131417.4716129,1,1,1
6253,9,0.5,0,2,3,0,130902.6716612,131421.1872621,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,131424.404913,1,1,1
6253,5,0.833,1,0,3,0,130902.6716612,131426.9704777,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,131431.2702963,0,1,0
6253,10,0.167,0,2,0,4,130902.6716612,131433.7704609,0,0,1
6253,14,0.105,0,0,0,4,130902.6716612,131437.2382923,1,0,0
6253,10,0.167,0,2,0,4,130902.6716612,131439.8049819,0,1,0
6253,3,0.923,1,2,0,0,130902.6716612,131443.0048955,1,0,0
6253,2,0.778,1,2,0,4,130902.6716612,131446.6536467,1,0,0
6253,3,0.923,1,2,0,0,130902.6716612,131449.5871271,1,1,1
6253,12,0.077,0,0,3,4,130902.6716612,131452.6037987,0,0,1
6253,8,0.105,0,2,3,4,130902.6716612,131458.5704753,0,1,0
6253,3,0.923,1,2,0,0,130902.6716612,131460.9052492,1,0,0
6253,5,0.833,1,0,3,0,130902.6716612,131464.0716443,0,1,0
6253,14,0.105,0,0,0,4,130902.6716612,131467.5714975,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131475.4703837,1,0,0
6253,11,0.556,0,2,0,0,130902.6716612,131478.6384861,0,1,0
6253,14,0.105,0,0,0,4,130902.6716612,131483.8871225,0,0,1
6253,4,0.222,1,0,3,4,130902.6716612,131486.9380923,0,0,1
6253,10,0.167,0,2,0,4,130902.6716612,131491.6381906,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131498.6548036,0,0,1
6253,4,0.222,1,0,3,4,130902.6716612,131501.9204025,1,0,0
6253,8,0.105,0,2,3,4,130902.6716612,131508.4549722,0,0,1
6253,3,0.923,1,2,0,0,130902.6716612,131511.6037374,1,1,1
6253,11,0.556,0,2,0,0,130902.6716612,131514.6384302,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131520.2715731,0,0,1
6253,1,0.895,1,2,3,0,130902.6716612,131523.7870881,1,0,0
6253,14,0.105,0,0,0,4,130902.6716612,131526.8883852,0,0,1
6253,7,0.895,1,0,0,0,130902.6716612,131531.0049099,1,1,1
6253,13,0.444,0,0,3,0,130902.6716612,131534.1037604,0,0,1
6253,14,0.105,0,0,0,4,130902.6716612,131537.1381087,0,0,1
6253,7,0.895,1,0,0,0,130902.6716612,131539.6205993,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131542.6538144,1,1,1
6253,1,0.895,1,2,3,0,130902.6716612,131550.3382363,1,1,1
6253,13,0.444,0,0,3,0,130902.6716612,131554.0716876,1,1,1
6253,2,0.778,1,2,0,4,130902.6716612,131557.0559521,1,0,0
6253,1,0.895,1,2,3,0,130902.6716612,131560.4703162,1,0,0
6253,12,0.077,0,0,3,4,130902.6716612,131563.3703735,0,0,1
6253,9,0.5,0,2,3,0,130902.6716612,131566.6370316,0,1,0
6253,5,0.833,1,0,3,0,130902.6716612,131571.404756,1,0,0
6253,7,0.895,1,0,0,0,130902.6716612,131574.954916,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131577.2203674,1,1,1
6253,9,0.5,0,2,3,0,130902.6716612,131580.2535996,0,1,0
6253,8,0.105,0,2,3,4,130902.6716612,131586.6036237,0,1,0
6253,14,0.105,0,0,0,4,130902.6716612,131588.7544178,1,1,1
6253,3,0.923,1,2,0,0,130902.6716612,131592.4537924,1,1,1
6253,7,0.895,1,0,0,0,130902.6716612,131595.2202431,1,1,1
6253,5,0.833,1,0,3,0,130902.6716612,131601.2538854,0,0,1
6253,12,0.077,0,0,3,4,130902.6716612,131604.487992,0,0,1
6253,5,0.833,1,0,3,0,130902.6716612,131611.4869015,1,0,0
6253,10,0.167,0,2,0,4,130902.6716612,131614.203638,0,0,1
6253,4,0.222,1,0,3,4,130902.6716612,131618.0881138,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342242.743192173,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342245.474029967,0,1,0
6256,7,0.895,1,0,0,0,342238.899018528,342249.113493616,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342251.824959335,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342254.208913564,0,0,1
6256,9,0.5,0,2,3,0,342238.899018528,342257.11737823,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342260.172900038,0,1,0
6256,12,0.077,0,0,3,4,342238.899018528,342264.014700341,1,0,0
6256,3,0.923,1,2,0,0,342238.899018528,342269.607589353,1,1,1
6256,1,0.895,1,2,3,0,342238.899018528,342272.136799244,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342275.830228255,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342278.567746654,1,1,1
6256,13,0.444,0,0,3,0,342238.899018528,342280.804921971,1,1,1
6256,5,0.833,1,0,3,0,342238.899018528,342283.325406796,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342285.654035655,0,0,1
6256,6,0.5,1,0,0,4,342238.899018528,342288.291835741,1,0,0
6256,4,0.222,1,0,3,4,342238.899018528,342290.850017163,0,1,0
6256,8,0.105,0,2,3,4,342238.899018528,342293.174002008,0,1,0
6256,1,0.895,1,2,3,0,342238.899018528,342295.720111388,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342297.665358563,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342300.187598668,1,0,0
6256,12,0.077,0,0,3,4,342238.899018528,342303.153690862,0,1,0
6256,2,0.778,1,2,0,4,342238.899018528,342308.058752769,0,0,1
6256,10,0.167,0,2,0,4,342238.899018528,342312.507719775,0,0,1
6256,1,0.895,1,2,3,0,342238.899018528,342319.148683403,1,1,1
6256,6,0.5,1,0,0,4,342238.899018528,342322.117041479,0,1,0
6256,14,0.105,0,0,0,4,342238.899018528,342324.110901935,0,1,0
6256,11,0.556,0,2,0,0,342238.899018528,342326.108087121,0,1,0
6256,7,0.895,1,0,0,0,342238.899018528,342328.095777917,1,1,1
6256,4,0.222,1,0,3,4,342238.899018528,342332.640646726,0,1,0
6256,12,0.077,0,0,3,4,342238.899018528,342335.096197144,0,1,0
6256,1,0.895,1,2,3,0,342238.899018528,342337.255500179,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342340.041332411,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342342.576278019,1,1,1
6256,2,0.778,1,2,0,4,342238.899018528,342345.258455306,1,1,1
6256,14,0.105,0,0,0,4,342238.899018528,342347.28303299,0,0,1
6256,8,0.105,0,2,3,4,342238.899018528,342349.532238938,0,0,1
6256,3,0.923,1,2,0,0,342238.899018528,342351.893185961,0,1,0
6256,8,0.105,0,2,3,4,342238.899018528,342354.276982767,1,0,0
6256,14,0.105,0,0,0,4,342238.899018528,342356.85091585,0,0,1
6256,5,0.833,1,0,3,0,342238.899018528,342359.211189371,1,1,1
6256,9,0.5,0,2,3,0,342238.899018528,342362.567282595,1,0,0
6256,2,0.778,1,2,0,4,342238.899018528,342364.648770842,1,0,0
6256,12,0.077,0,0,3,4,342238.899018528,342366.981920856,0,0,1
6256,6,0.5,1,0,0,4,342238.899018528,342369.57605215,0,0,1
6256,2,0.778,1,2,0,4,342238.899018528,342372.529287919,0,1,0
6256,14,0.105,0,0,0,4,342238.899018528,342374.787069038,0,0,1
6256,13,0.444,0,0,3,0,342238.899018528,342376.890248973,0,1,0
6256,1,0.895,1,2,3,0,342238.899018528,342380.086076821,0,0,1
6256,10,0.167,0,2,0,4,342238.899018528,342384.990820115,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342387.229325324,1,1,1
6256,10,0.167,0,2,0,4,342238.899018528,342389.820732495,0,0,1
6256,7,0.895,1,0,0,0,342238.899018528,342392.526464892,1,0,0
6256,2,0.778,1,2,0,4,342238.899018528,342396.187776626,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342398.805096848,0,1,0
6256,8,0.105,0,2,3,4,342238.899018528,342402.746792054,0,1,0
6256,14,0.105,0,0,0,4,342238.899018528,342404.760779195,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342407.084843779,0,0,1
6256,7,0.895,1,0,0,0,342238.899018528,342410.144322068,1,0,0
6256,10,0.167,0,2,0,4,342238.899018528,342412.001097521,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342413.934116599,1,1,1
6256,14,0.105,0,0,0,4,342238.899018528,342415.899230367,0,0,1
6256,11,0.556,0,2,0,0,342238.899018528,342417.919073346,0,1,0
6256,13,0.444,0,0,3,0,342238.899018528,342419.758788806,0,0,1
6256,3,0.923,1,2,0,0,342238.899018528,342421.758735418,1,0,0
6256,4,0.222,1,0,3,4,342238.899018528,342424.327362963,0,1,0
6256,5,0.833,1,0,3,0,342238.899018528,342426.321764479,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342429.220987659,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342431.121500006,1,1,1
6256,1,0.895,1,2,3,0,342238.899018528,342433.372089577,1,1,1
6256,10,0.167,0,2,0,4,342238.899018528,342435.729762177,0,0,1
6256,7,0.895,1,0,0,0,342238.899018528,342438.208335544,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342442.016060692,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342446.883153248,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342449.006106348,0,0,1
6256,2,0.778,1,2,0,4,342238.899018528,342451.612952727,1,0,0
6256,5,0.833,1,0,3,0,342238.899018528,342454.051195722,1,1,1
6256,1,0.895,1,2,3,0,342238.899018528,342456.462950383,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342459.745992955,0,1,0
6256,1,0.895,1,2,3,0,342238.899018528,342461.926773101,1,1,1
6256,14,0.105,0,0,0,4,342238.899018528,342463.823937789,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342465.66147258,0,0,1
6256,5,0.833,1,0,3,0,342238.899018528,342467.788948547,1,1,1
6256,11,0.556,0,2,0,0,342238.899018528,342470.427356769,1,0,0
6256,6,0.5,1,0,0,4,342238.899018528,342472.44312999,1,0,0
6256,5,0.833,1,0,3,0,342238.899018528,342474.53887608,1,1,1
6256,10,0.167,0,2,0,4,342238.899018528,342476.783386681,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342480.50729781,0,1,0
6256,8,0.105,0,2,3,4,342238.899018528,342483.822089423,0,1,0
6256,13,0.444,0,0,3,0,342238.899018528,342485.703933997,0,1,0
6256,8,0.105,0,2,3,4,342238.899018528,342488.132105607,1,0,0
6256,10,0.167,0,2,0,4,342238.899018528,342509.367856235,0,0,1
6256,11,0.556,0,2,0,0,342238.899018528,342512.247952373,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342514.230063165,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342516.988965247,1,1,1
6256,9,0.5,0,2,3,0,342238.899018528,342519.357153784,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342521.484271097,1,0,0
6256,12,0.077,0,0,3,4,342238.899018528,342523.449857138,0,1,0
6256,13,0.444,0,0,3,0,342238.899018528,342525.2235547,1,1,1
6256,14,0.105,0,0,0,4,342238.899018528,342527.27754744,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342529.373596058,0,0,1
6256,14,0.105,0,0,0,4,342238.899018528,342531.122000684,0,0,1
6256,7,0.895,1,0,0,0,342238.899018528,342533.492303838,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342536.117270428,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342538.027965727,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342540.611119762,1,1,1
6256,4,0.222,1,0,3,4,342238.899018528,342543.341740927,0,0,1
6256,1,0.895,1,2,3,0,342238.899018528,342546.945188996,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342550.03707922,0,0,1
6256,1,0.895,1,2,3,0,342238.899018528,342553.890992631,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342555.87700241,1,1,1
6256,13,0.444,0,0,3,0,342238.899018528,342560.217317279,0,0,1
6256,14,0.105,0,0,0,4,342238.899018528,342562.27589962,0,0,1
6256,7,0.895,1,0,0,0,342238.899018528,342564.414055792,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342570.996546934,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342573.344605363,0,0,1
6256,8,0.105,0,2,3,4,342238.899018528,342576.444271658,0,0,1
6256,13,0.444,0,0,3,0,342238.899018528,342578.767693882,1,0,0
6256,14,0.105,0,0,0,4,342238.899018528,342581.359428906,0,0,1
6256,1,0.895,1,2,3,0,342238.899018528,342586.029761732,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342588.694349258,0,0,1
6256,1,0.895,1,2,3,0,342238.899018528,342591.130960517,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342593.632122547,1,1,1
6256,4,0.222,1,0,3,4,342238.899018528,342595.966190755,1,0,0
6256,3,0.923,1,2,0,0,342238.899018528,342598.609049633,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342600.732866513,1,1,1
6256,4,0.222,1,0,3,4,342238.899018528,342603.097238198,0,0,1
6256,1,0.895,1,2,3,0,342238.899018528,342606.003826435,0,0,1
6256,6,0.5,1,0,0,4,342238.899018528,342608.241929186,0,1,0
6256,11,0.556,0,2,0,0,342238.899018528,342610.552331743,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342612.64558266,0,0,1
6256,11,0.556,0,2,0,0,342238.899018528,342615.853406232,1,1,1
6256,7,0.895,1,0,0,0,342238.899018528,342619.763375668,1,1,1
6256,1,0.895,1,2,3,0,342238.899018528,342624.311080166,1,1,1
6256,8,0.105,0,2,3,4,342238.899018528,342627.536291927,0,0,1
6256,12,0.077,0,0,3,4,342238.899018528,342629.839094318,0,0,1
6256,3,0.923,1,2,0,0,342238.899018528,342632.552966916,1,1,1
6256,2,0.778,1,2,0,4,342238.899018528,342636.735065661,1,0,0
6256,5,0.833,1,0,3,0,342238.899018528,342639.916207883,1,1,1
6256,11,0.556,0,2,0,0,342238.899018528,342645.689121747,1,1,1
6256,14,0.105,0,0,0,4,342238.899018528,342647.50511372,0,0,1
6256,7,0.895,1,0,0,0,342238.899018528,342649.84630332,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342652.216992848,1,1,1
6256,14,0.105,0,0,0,4,342238.899018528,342654.229690822,0,0,1
6256,10,0.167,0,2,0,4,342238.899018528,342692.274509153,0,0,1
6256,6,0.5,1,0,0,4,342238.899018528,342706.315663264,1,0,0
6256,8,0.105,0,2,3,4,342238.899018528,342711.061185315,0,1,0
6256,1,0.895,1,2,3,0,342238.899018528,342713.972892577,1,1,1
6256,9,0.5,0,2,3,0,342238.899018528,342716.701377565,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342719.278244898,1,1,1
6256,5,0.833,1,0,3,0,342238.899018528,342721.932261046,1,0,0
6256,12,0.077,0,0,3,4,342238.899018528,342723.786610455,0,0,1
6256,10,0.167,0,2,0,4,342238.899018528,342725.558106816,0,0,1
6256,14,0.105,0,0,0,4,342238.899018528,342727.396198411,1,0,0
6256,10,0.167,0,2,0,4,342238.899018528,342729.991986765,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342732.529294764,1,1,1
6256,2,0.778,1,2,0,4,342238.899018528,342734.607366221,1,1,1
6256,3,0.923,1,2,0,0,342238.899018528,342736.729117079,1,1,1
6256,12,0.077,0,0,3,4,342238.899018528,342738.690687092,0,0,1
6256,8,0.105,0,2,3,4,342238.899018528,342740.988155539,0,1,0
6256,3,0.923,1,2,0,0,342238.899018528,342743.368818576,1,0,0
6256,5,0.833,1,0,3,0,342238.899018528,342745.905420218,0,1,0
6256,14,0.105,0,0,0,4,342238.899018528,342747.80918406,0,0,1
